HLY-TEMP-NORMAL,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-DEWP-NORMAL,HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,HLY-HIDX-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
23.15943548387097,4.946263440860215,38.726344086021506,15.030887096774194,-2.8099999999999996,28.99333333333333,0.0004838709677419355,41.84317204301075,23.15943548387097,13.927876344086021,10.124596774193549,7.721236559139785,298.9123655913978,3.745913978494624,7.530645161290323,25.491075268817205,5.109677419354838,17.29602150537634,Rock,Rock,Rock County,31149,NE,Nebraska,42.4213,-99.4499,1335
25.822630824372755,8.499690860215052,40.83932437275986,17.566627462577916,0.24749810425102745,31.10107587545687,0.0008127240143369176,39.18024731182796,25.834034836283116,17.365977105669735,9.897003496503498,8.600193360403036,307.7312425746296,2.9948826227535905,5.846392209940597,21.160277915632754,3.892557711106098,16.665867358448004,Saline,Saline,Saline County,31151,NE,Nebraska,40.5241,-97.1409,14642
23.351451612903226,5.2977688172043,38.998736559139786,15.923279569892475,-2.740779569892473,30.763494623655912,0.0,41.65016129032258,23.351451612903226,14.316344086021505,9.924032258064518,10.035698924731182,322.4252688172043,2.9679032258064515,6.24005376344086,25.755080645161293,4.229032258064516,17.761505376344086,Sarpy,Sarpy,Sarpy County,31153,NE,Nebraska,41.1129,-96.112,194051
23.351451612903226,5.2977688172043,38.998736559139786,15.923279569892475,-2.740779569892473,30.763494623655912,0.0,41.65016129032258,23.351451612903226,14.316344086021505,9.924032258064518,10.035698924731182,322.4252688172043,2.9679032258064515,6.24005376344086,25.755080645161293,4.229032258064516,17.761505376344086,Saunders,Saunders,Saunders County,31155,NE,Nebraska,41.2264,-96.6374,22761
27.106908602150536,11.128682795698925,40.96373655913978,14.511075268817205,1.8101344086021505,25.399327956989247,0.0006989247311827957,37.89483870967742,27.106908602150536,17.819166666666668,12.104435483870969,4.617204301075269,284.27177419354837,7.230430107526883,6.991935483870968,33.11322580645162,6.680913978494624,21.193521505376342,Scotts Bluff,Scotts Bluff,Scotts Bluff County,31157,NE,Nebraska,41.8506,-103.708,35937
24.842872759856633,7.301491935483871,39.946985663082444,16.928482301287595,-0.8528513581145638,30.868817810940744,0.00030197132616487457,40.15941397849463,24.85427677176699,16.15874592287404,9.881250808331455,8.931187984058951,317.4712963380705,2.9534847732912253,5.513596511015866,22.112751033912325,4.067557711106098,17.65481897135123,Seward,Seward,Seward County,31159,NE,Nebraska,40.8724,-97.1395,17636
25.637922119607243,7.639746976262384,40.57305718475074,14.541733123240103,-0.5070181716053164,26.52221024642185,0.0009946236559139788,39.36455099867233,25.637922119607243,17.52524065887571,9.691991435782963,9.75241034563254,304.35074517442115,5.589646890182519,7.04737055193242,31.71987886812273,6.015532673874032,21.1487313797581,Sheridan,Sheridan,Sheridan County,31161,NE,Nebraska,42.5048,-102.4089,5058
24.825775985663086,7.376491935483871,39.85273835125448,16.417514559352107,-0.7682545839210155,29.76819953137085,0.0003557347670250896,40.17766666666667,24.837179997573443,16.156971729325655,9.935121776073391,8.751053575456801,309.42425332731784,3.480957891570795,6.271392209940597,23.49914888337469,4.564869539063087,16.85030284231897,Sherman,Sherman,Sherman County,31163,NE,Nebraska,41.2206,-98.9762,2974
26.77026082928466,9.555634073036575,41.288057184750734,14.10541591893903,0.23768612946995232,25.542210246421853,0.0006720430107526882,38.23172841802717,26.77026082928466,18.483305175004737,10.568577457288338,8.895098517675551,303.6819279701201,6.668867320290046,7.001940444405538,33.7929702659722,6.2077369749493005,21.95932277760756,Sioux,Sioux,Sioux County,31165,NE,Nebraska,42.4877,-103.7589,1197
23.351451612903226,5.2977688172043,38.998736559139786,15.923279569892475,-2.740779569892473,30.763494623655912,0.0,41.65016129032258,23.351451612903226,14.316344086021505,9.924032258064518,10.035698924731182,322.4252688172043,2.9679032258064515,6.24005376344086,25.755080645161293,4.229032258064516,17.761505376344086,Stanton,Stanton,Stanton County,31167,NE,Nebraska,41.9169,-97.1939,5835
27.16556093189964,10.232379032258063,41.90416308243728,18.16001455935211,1.4177131580144686,31.196747918467622,0.003339605734767025,37.8396559139785,27.176964943810002,18.776944847605222,10.258589518008872,7.121134220618091,301.98661891871564,2.863511655011655,5.353381457252425,20.812777915632754,4.119170614331905,17.713797465974885,Thayer,Thayer,Thayer County,31169,NE,Nebraska,40.1762,-97.5949,4938
25.499082437275987,8.250497311827957,40.15846415770609,16.254503806663937,0.3510733730682318,28.66717802599451,0.0011890681003584231,39.504655913978496,25.510486449186345,16.73898785835791,10.303670163170164,6.4538492743815326,300.42721031656515,4.525285848560043,7.016822317467479,25.999659636062866,5.348740506805023,18.91409316489962,Thomas,Thomas,Thomas County,31171,NE,Nebraska,41.9136,-100.5558,626
23.351451612903226,5.2977688172043,38.998736559139786,15.923279569892475,-2.740779569892473,30.763494623655912,0.0,41.65016129032258,23.351451612903226,14.316344086021505,9.924032258064518,10.035698924731182,322.4252688172043,2.9679032258064515,6.24005376344086,25.755080645161293,4.229032258064516,17.761505376344086,Thurston,Thurston,Thurston County,31173,NE,Nebraska,42.1582,-96.544,6666
24.56048028673835,6.775255376344086,39.689431899641576,16.05539090343813,-1.0719642613403704,29.25911350986547,0.0006783154121863799,40.44304301075269,24.57188429864871,15.757858826099845,9.999933604030378,7.655085833521317,301.817264080006,3.864291224904128,7.1149405970373705,24.560573614557487,4.944170614331904,17.22683510038349,Valley,Valley,Valley County,31175,NE,Nebraska,41.5673,-98.9819,4094
